time,y,x,lon,lat,wind
2005-01-02 19:00:00,47.5,2.0,2.0,47.5,0.19092577206615505
2005-01-02 19:00:00,47.25,1.0,1.0,47.25,0.19555068791138017
2005-01-02 19:00:00,47.25,1.25,1.25,47.25,0.20075861541751389
2005-01-02 19:00:00,47.25,1.5,1.5,47.25,0.1942141286076319
2005-01-02 19:00:00,47.25,1.75,1.75,47.25,0.1981581805828985
2005-01-02 19:00:00,47.25,2.0,2.0,47.25,0.18282493330794566
2005-01-02 19:00:00,47.0,1.0,1.0,47.0,0.1639163323032252
2005-01-02 19:00:00,47.0,1.25,1.25,47.0,0.16810271646823424
2005-01-02 19:00:00,47.0,1.5,1.5,47.0,0.17778782909775095
2005-01-02 19:00:00,47.0,1.75,1.75,47.0,0.18194221944470157
2005-01-02 19:00:00,47.0,2.0,2.0,47.0,0.19071165064609263
2005-01-02 19:00:00,46.75,1.0,1.0,46.75,0.11547463066766328
2005-01-02 19:00:00,46.75,1.25,1.25,46.75,0.11553286520079706
2005-01-02 19:00:00,46.75,1.5,1.5,46.75,0.12598739965923486
2005-01-02 19:00:00,46.75,1.75,1.75,46.75,0.14302319583675502
2005-01-02 19:00:00,46.75,2.0,2.0,46.75,0.15933089232411118
2005-01-02 19:00:00,46.5,1.0,1.0,46.5,0.07516880019659934
2005-01-02 19:00:00,46.5,1.25,1.25,46.5,0.07686064607720815
2005-01-02 19:00:00,46.5,1.5,1.5,46.5,0.08418644788372351
2005-01-02 19:00:00,46.5,1.75,1.75,46.5,0.10322969933779237
2005-01-02 19:00:00,46.5,2.0,2.0,46.5,0.11501384929326523
2005-01-02 19:00:00,46.25,1.0,1.0,46.25,0.058640052728251374
2005-01-02 19:00:00,46.25,1.25,1.25,46.25,0.06040418496707249
2005-01-02 19:00:00,46.25,1.5,1.5,46.25,0.06435419112939239
2005-01-02 19:00:00,46.25,1.75,1.75,46.25,0.07857716911619128
2005-01-02 19:00:00,46.25,2.0,2.0,46.25,0.08641674672453793
2005-01-02 19:00:00,46.0,1.0,1.0,46.0,0.05094678616591317
2005-01-02 19:00:00,46.0,1.25,1.25,46.0,0.04993910800991569
2005-01-02 19:00:00,46.0,1.5,1.5,46.0,0.047700931104593364
2005-01-02 19:00:00,46.0,1.75,1.75,46.0,0.05946292770155182
2005-01-02 19:00:00,46.0,2.0,2.0,46.0,0.06693483421621142
2005-01-02 20:00:00,48.0,1.0,1.0,48.0,0.309539304554542
2005-01-02 20:00:00,48.0,1.25,1.25,48.0,0.33160764175608315
2005-01-02 20:00:00,48.0,1.5,1.5,48.0,0.31387550252964586
2005-01-02 20:00:00,48.0,1.75,1.75,48.0,0.31023841557603365
2005-01-02 20:00:00,48.0,2.0,2.0,48.0,0.29144517888936267
2005-01-02 20:00:00,47.75,1.0,1.0,47.75,0.27220626841365464
2005-01-02 20:00:00,47.75,1.25,1.25,47.75,0.29105923362528935
2005-01-02 20:00:00,47.75,1.5,1.5,47.75,0.2644508139218753
2005-01-02 20:00:00,47.75,1.75,1.75,47.75,0.24223779048107455
2005-01-02 20:00:00,47.75,2.0,2.0,47.75,0.22604499997275446
2005-01-02 20:00:00,47.5,1.0,1.0,47.5,0.23477823625403244
2005-01-02 20:00:00,47.5,1.25,1.25,47.5,0.2397142875081475
2005-01-02 20:00:00,47.5,1.5,1.5,47.5,0.2194684226635276
2005-01-02 20:00:00,47.5,1.75,1.75,47.5,0.1998033711225201
2005-01-02 20:00:00,47.5,2.0,2.0,47.5,0.1858102428147529
2005-01-02 20:00:00,47.25,1.0,1.0,47.25,0.20013678512260977
2005-01-02 20:00:00,47.25,1.25,1.25,47.25,0.20453599751576193
2005-01-02 20:00:00,47.25,1.5,1.5,47.25,0.19626509346639476
2005-01-02 20:00:00,47.25,1.75,1.75,47.25,0.20045300305204333
2005-01-02 20:00:00,47.25,2.0,2.0,47.25,0.18641976581994596
2005-01-02 20:00:00,47.0,1.0,1.0,47.0,0.17157661460052942
2005-01-02 20:00:00,47.0,1.25,1.25,47.0,0.1771596529728011
2005-01-02 20:00:00,47.0,1.5,1.5,47.0,0.18719044901211818
2005-01-02 20:00:00,47.0,1.75,1.75,47.0,0.19160083415868148
2005-01-02 20:00:00,47.0,2.0,2.0,47.0,0.20272651513733697
2005-01-02 20:00:00,46.75,1.0,1.0,46.75,0.12262064149484259
2005-01-02 20:00:00,46.75,1.25,1.25,46.75,0.12315796548158317
2005-01-02 20:00:00,46.75,1.5,1.5,46.75,0.13489913260767586
2005-01-02 20:00:00,46.75,1.75,1.75,46.75,0.15643795134790822
2005-01-02 20:00:00,46.75,2.0,2.0,46.75,0.17810242291461006
2005-01-02 20:00:00,46.5,1.0,1.0,46.5,0.08097378152934441
2005-01-02 20:00:00,46.5,1.25,1.25,46.5,0.08374193192611859
2005-01-02 20:00:00,46.5,1.5,1.5,46.5,0.09219250279595498
2005-01-02 20:00:00,46.5,1.75,1.75,46.5,0.1160936979879488
2005-01-02 20:00:00,46.5,2.0,2.0,46.5,0.13131876839563367
2005-01-02 20:00:00,46.25,1.0,1.0,46.25,0.061264113284661394
2005-01-02 20:00:00,46.25,1.25,1.25,46.25,0.06476625108531518
2005-01-02 20:00:00,46.25,1.5,1.5,46.25,0.07070068950813842
2005-01-02 20:00:00,46.25,1.75,1.75,46.25,0.08652004344031114
2005-01-02 20:00:00,46.25,2.0,2.0,46.25,0.09346931500179424
2005-01-02 20:00:00,46.0,1.0,1.0,46.0,0.05279777026054777
2005-01-02 20:00:00,46.0,1.25,1.25,46.0,0.053082949717633984
2005-01-02 20:00:00,46.0,1.5,1.5,46.0,0.05218673381066631
2005-01-02 20:00:00,46.0,1.75,1.75,46.0,0.06268525888593846
2005-01-02 20:00:00,46.0,2.0,2.0,46.0,0.06788296205267476
2005-01-02 21:00:00,48.0,1.0,1.0,48.0,0.2879767628902713
2005-01-02 21:00:00,48.0,1.25,1.25,48.0,0.30009952666583184
2005-01-02 21:00:00,48.0,1.5,1.5,48.0,0.27893445364079794
2005-01-02 21:00:00,48.0,1.75,1.75,48.0,0.27250502130494525
2005-01-02 21:00:00,48.0,2.0,2.0,48.0,0.2519660173038154
2005-01-02 21:00:00,47.75,1.0,1.0,47.75,0.2585562555219244
2005-01-02 21:00:00,47.75,1.25,1.25,47.75,0.26728453587274065
2005-01-02 21:00:00,47.75,1.5,1.5,47.75,0.23973505302610149
2005-01-02 21:00:00,47.75,1.75,1.75,47.75,0.213114832740461
2005-01-02 21:00:00,47.75,2.0,2.0,47.75,0.19504710151878182
2005-01-02 21:00:00,47.5,1.0,1.0,47.5,0.2285156851172111
2005-01-02 21:00:00,47.5,1.25,1.25,47.5,0.22642786133508738
2005-01-02 21:00:00,47.5,1.5,1.5,47.5,0.20398355201252014
2005-01-02 21:00:00,47.5,1.75,1.75,47.5,0.18045107201255703
2005-01-02 21:00:00,47.5,2.0,2.0,47.5,0.16075694553512065
2005-01-02 21:00:00,47.25,1.0,1.0,47.25,0.20151556858829878
2005-01-02 21:00:00,47.25,1.25,1.25,47.25,0.19977278319785305
2005-01-02 21:00:00,47.25,1.5,1.5,47.25,0.18731677493459417
2005-01-02 21:00:00,47.25,1.75,1.75,47.25,0.18657184350896838
2005-01-02 21:00:00,47.25,2.0,2.0,47.25,0.16552586878363013
2005-01-02 21:00:00,47.0,1.0,1.0,47.0,0.17481333279465688
2005-01-02 21:00:00,47.0,1.25,1.25,47.0,0.17640653369143144
2005-01-02 21:00:00,47.0,1.5,1.5,47.0,0.1822840886579215
2005-01-02 21:00:00,47.0,1.75,1.75,47.0,0.18194021739546723
2005-01-02 21:00:00,47.0,2.0,2.0,47.0,0.18994519816316707
2005-01-02 21:00:00,46.75,1.0,1.0,46.75,0.12362131724850593
2005-01-02 21:00:00,46.75,1.25,1.25,46.75,0.12210647859791277
2005-01-02 21:00:00,46.75,1.5,1.5,46.75,0.13096558363436991
2005-01-02 21:00:00,46.75,1.75,1.75,46.75,0.1512547751501618
2005-01-02 21:00:00,46.75,2.0,2.0,46.75,0.1725021262686411
2005-01-02 21:00:00,46.5,1.0,1.0,46.5,0.0801315180999538
2005-01-02 21:00:00,46.5,1.25,1.25,46.5,0.0812099655107505
2005-01-02 21:00:00,46.5,1.5,1.5,46.5,0.08797202042355147
2005-01-02 21:00:00,46.5,1.75,1.75,46.5,0.11242773401356643
2005-01-02 21:00:00,46.5,2.0,2.0,46.5,0.12951558363762755
2005-01-02 21:00:00,46.25,1.0,1.0,46.25,0.053937971926893924
2005-01-02 21:00:00,46.25,1.25,1.25,46.25,0.05758723103242051
2005-01-02 21:00:00,46.25,1.5,1.5,46.25,0.06434284317015745
2005-01-02 21:00:00,46.25,1.75,1.75,46.25,0.08144786958634583
2005-01-02 21:00:00,46.25,2.0,2.0,46.25,0.0908991957633973
2005-01-02 21:00:00,46.0,1.0,1.0,46.0,0.045309158150965055
2005-01-02 21:00:00,46.0,1.25,1.25,46.0,0.04679226287090269
2005-01-02 21:00:00,46.0,1.5,1.5,46.0,0.048256980496016275
2005-01-02 21:00:00,46.0,1.75,1.75,46.0,0.057046875168188196
2005-01-02 21:00:00,46.0,2.0,2.0,46.0,0.06437879899942213
2005-01-02 22:00:00,48.0,1.0,1.0,48.0,0.28526261078306336
2005-01-02 22:00:00,48.0,1.25,1.25,48.0,0.3030926027012018
2005-01-02 22:00:00,48.0,1.5,1.5,48.0,0.28761440369714514
2005-01-02 22:00:00,48.0,1.75,1.75,48.0,0.28693907801155766
2005-01-02 22:00:00,48.0,2.0,2.0,48.0,0.2656054869826494
2005-01-02 22:00:00,47.75,1.0,1.0,47.75,0.2574719084330398
2005-01-02 22:00:00,47.75,1.25,1.25,47.75,0.2719705908946975
2005-01-02 22:00:00,47.75,1.5,1.5,47.75,0.24723778449599976
2005-01-02 22:00:00,47.75,1.75,1.75,47.75,0.22190592671251202
2005-01-02 22:00:00,47.75,2.0,2.0,47.75,0.20380716380528052
2005-01-02 22:00:00,47.5,1.0,1.0,47.5,0.2258158922053922
2005-01-02 22:00:00,47.5,1.25,1.25,47.5,0.22637823650319583
2005-01-02 22:00:00,47.5,1.5,1.5,47.5,0.2042547622824444
2005-01-02 22:00:00,47.5,1.75,1.75,47.5,0.1822651804057272
2005-01-02 22:00:00,47.5,2.0,2.0,47.5,0.16418063639898534
2005-01-02 22:00:00,47.25,1.0,1.0,47.25,0.19102462234507422
2005-01-02 22:00:00,47.25,1.25,1.25,47.25,0.19151788807142947
2005-01-02 22:00:00,47.25,1.5,1.5,47.25,0.17821085183343083
2005-01-02 22:00:00,47.25,1.75,1.75,47.25,0.17852979159885754
2005-01-02 22:00:00,47.25,2.0,2.0,47.25,0.16050551407842573
2005-01-02 22:00:00,47.0,1.0,1.0,47.0,0.16042741221749532
2005-01-02 22:00:00,47.0,1.25,1.25,47.0,0.1592294576697096
2005-01-02 22:00:00,47.0,1.5,1.5,47.0,0.16203562077389963
2005-01-02 22:00:00,47.0,1.75,1.75,47.0,0.16288571240939337
2005-01-02 22:00:00,47.0,2.0,2.0,47.0,0.1728613113668906
2005-01-02 22:00:00,46.75,1.0,1.0,46.75,0.10747356706253769
2005-01-02 22:00:00,46.75,1.25,1.25,46.75,0.10280857416740698
2005-01-02 22:00:00,46.75,1.5,1.5,46.75,0.10806232977251715
2005-01-02 22:00:00,46.75,1.75,1.75,46.75,0.12650896403828757
2005-01-02 22:00:00,46.75,2.0,2.0,46.75,0.14961152857516713
2005-01-02 22:00:00,46.5,1.0,1.0,46.5,0.06711561154380749
2005-01-02 22:00:00,46.5,1.25,1.25,46.5,0.06673454761251213
2005-01-02 22:00:00,46.5,1.5,1.5,46.5,0.070633334738638
2005-01-02 22:00:00,46.5,1.75,1.75,46.5,0.09551290877315007
2005-01-02 22:00:00,46.5,2.0,2.0,46.5,0.11500163227385002
2005-01-02 22:00:00,46.25,1.0,1.0,46.25,0.043805861358013114
2005-01-02 22:00:00,46.25,1.25,1.25,46.25,0.045812735971272375
2005-01-02 22:00:00,46.25,1.5,1.5,46.25,0.049679758342217745
2005-01-02 22:00:00,46.25,1.75,1.75,46.25,0.06820069681601218
2005-01-02 22:00:00,46.25,2.0,2.0,46.25,0.08092351460984616
2005-01-02 22:00:00,46.0,1.0,1.0,46.0,0.03399728412808051
2005-01-02 22:00:00,46.0,1.25,1.25,46.0,0.034800371013190105
2005-01-02 22:00:00,46.0,1.5,1.5,46.0,0.03605235679537326
2005-01-02 22:00:00,46.0,1.75,1.75,46.0,0.04883985395895961
2005-01-02 22:00:00,46.0,2.0,2.0,46.0,0.05911043944247571
2005-01-02 23:00:00,48.0,1.0,1.0,48.0,0.24269219644349774
2005-01-02 23:00:00,48.0,1.25,1.25,48.0,0.2588253246863978
2005-01-02 23:00:00,48.0,1.5,1.5,48.0,0.2450487052310379
2005-01-02 23:00:00,48.0,1.75,1.75,48.0,0.24746202530127795
2005-01-02 23:00:00,48.0,2.0,2.0,48.0,0.22801785093401297
2005-01-02 23:00:00,47.75,1.0,1.0,47.75,0.21979529881456233
2005-01-02 23:00:00,47.75,1.25,1.25,47.75,0.23355104733945725
2005-01-02 23:00:00,47.75,1.5,1.5,47.75,0.2073248608635613
2005-01-02 23:00:00,47.75,1.75,1.75,47.75,0.1809606766621859
2005-01-02 23:00:00,47.75,2.0,2.0,47.75,0.16379904528222042
2005-01-02 23:00:00,47.5,1.0,1.0,47.5,0.1982695892698862
2005-01-02 23:00:00,47.5,1.25,1.25,47.5,0.19086654279216472
2005-01-02 23:00:00,47.5,1.5,1.5,47.5,0.16602732051204772
2005-01-02 23:00:00,47.5,1.75,1.75,47.5,0.14366109581455994
2005-01-02 23:00:00,47.5,2.0,2.0,47.5,0.12516469286639098
2005-01-02 23:00:00,47.25,1.0,1.0,47.25,0.16495732164249644
2005-01-02 23:00:00,47.25,1.25,1.25,47.25,0.158396446287081
2005-01-02 23:00:00,47.25,1.5,1.5,47.25,0.14313701073083018
2005-01-02 23:00:00,47.25,1.75,1.75,47.25,0.13789643339476068
2005-01-02 23:00:00,47.25,2.0,2.0,47.25,0.11989400674499053
2005-01-02 23:00:00,47.0,1.0,1.0,47.0,0.13890542385472437
2005-01-02 23:00:00,47.0,1.25,1.25,47.0,0.13207046609338627
2005-01-02 23:00:00,47.0,1.5,1.5,47.0,0.13062414392450383
2005-01-02 23:00:00,47.0,1.75,1.75,47.0,0.1267202631425523
2005-01-02 23:00:00,47.0,2.0,2.0,47.0,0.13016663204177867
2005-01-02 23:00:00,46.75,1.0,1.0,46.75,0.09538225888077187
2005-01-02 23:00:00,46.75,1.25,1.25,46.75,0.08936042781961931
2005-01-02 23:00:00,46.75,1.5,1.5,46.75,0.09048635980887142
2005-01-02 23:00:00,46.75,1.75,1.75,46.75,0.10288017489377242
2005-01-02 23:00:00,46.75,2.0,2.0,46.75,0.11914120665892158
2005-01-02 23:00:00,46.5,1.0,1.0,46.5,0.060796174740192
2005-01-02 23:00:00,46.5,1.25,1.25,46.5,0.05870079312307527
2005-01-02 23:00:00,46.5,1.5,1.5,46.5,0.062108364117361474
2005-01-02 23:00:00,46.5,1.75,1.75,46.5,0.08197262723560204
2005-01-02 23:00:00,46.5,2.0,2.0,46.5,0.09550066812491569
2005-01-02 23:00:00,46.25,1.0,1.0,46.25,0.04063004696027841
2005-01-02 23:00:00,46.25,1.25,1.25,46.25,0.04118920693230918
2005-01-02 23:00:00,46.25,1.5,1.5,46.25,0.04404981330214254
2005-01-02 23:00:00,46.25,1.75,1.75,46.25,0.05681956416227891
2005-01-02 23:00:00,46.25,2.0,2.0,46.25,0.06471949148067578
2005-01-02 23:00:00,46.0,1.0,1.0,46.0,0.03107336035106597
2005-01-02 23:00:00,46.0,1.25,1.25,46.0,0.03103972643562881
2005-01-02 23:00:00,46.0,1.5,1.5,46.0,0.031160288692780903
2005-01-02 23:00:00,46.0,1.75,1.75,46.0,0.03641022903163578
2005-01-02 23:00:00,46.0,2.0,2.0,46.0,0.043039871191203005
2005-01-03 00:00:00,48.0,1.0,1.0,48.0,0.19107225923151863
2005-01-03 00:00:00,48.0,1.25,1.25,48.0,0.20895146786103166
2005-01-03 00:00:00,48.0,1.5,1.5,48.0,0.1994294861316923
2005-01-03 00:00:00,48.0,1.75,1.75,48.0,0.2043235699368523
2005-01-03 00:00:00,48.0,2.0,2.0,48.0,0.1909324140739364
2005-01-03 00:00:00,47.75,1.0,1.0,47.75,0.16994301244380344
2005-01-03 00:00:00,47.75,1.25,1.25,47.75,0.18528303295944346
2005-01-03 00:00:00,47.75,1.5,1.5,47.75,0.1660484241823738
2005-01-03 00:00:00,47.75,1.75,1.75,47.75,0.14481397224764236
2005-01-03 00:00:00,47.75,2.0,2.0,47.75,0.13119359118864082
2005-01-03 00:00:00,47.5,1.0,1.0,47.5,0.15527355064722967
2005-01-03 00:00:00,47.5,1.25,1.25,47.5,0.1503958653673101
2005-01-03 00:00:00,47.5,1.5,1.5,47.5,0.1305829352478698
2005-01-03 00:00:00,47.5,1.75,1.75,47.5,0.11289180379155933
2005-01-03 00:00:00,47.5,2.0,2.0,47.5,0.09538991553745754
2005-01-03 00:00:00,47.25,1.0,1.0,47.25,0.13115729688293915
2005-01-03 00:00:00,47.25,1.25,1.25,47.25,0.12676652554755444
2005-01-03 00:00:00,47.25,1.5,1.5,47.25,0.11320171199413619
2005-01-03 00:00:00,47.25,1.75,1.75,47.25,0.10513846881503564
2005-01-03 00:00:00,47.25,2.0,2.0,47.25,0.08828568451472207
2005-01-03 00:00:00,47.0,1.0,1.0,47.0,0.11555605918290003
2005-01-03 00:00:00,47.0,1.25,1.25,47.0,0.10751135742049936
2005-01-03 00:00:00,47.0,1.5,1.5,47.0,0.10246698001140445
2005-01-03 00:00:00,47.0,1.75,1.75,47.0,0.09612183497361533
2005-01-03 00:00:00,47.0,2.0,2.0,47.0,0.09636653334797393
2005-01-03 00:00:00,46.75,1.0,1.0,46.75,0.07939835438128096
2005-01-03 00:00:00,46.75,1.25,1.25,46.75,0.0715673585253589
2005-01-03 00:00:00,46.75,1.5,1.5,46.75,0.07046785583857124
2005-01-03 00:00:00,46.75,1.75,1.75,46.75,0.07919293132544623
2005-01-03 00:00:00,46.75,2.0,2.0,46.75,0.09099550121436518
2005-01-03 00:00:00,46.5,1.0,1.0,46.5,0.051223808374064546
2005-01-03 00:00:00,46.5,1.25,1.25,46.5,0.04831020450795037
2005-01-03 00:00:00,46.5,1.5,1.5,46.5,0.04991281241469319
2005-01-03 00:00:00,46.5,1.75,1.75,46.5,0.06393810483293723
2005-01-03 00:00:00,46.5,2.0,2.0,46.5,0.07323109312544578
2005-01-03 00:00:00,46.25,1.0,1.0,46.25,0.03423273097420665
2005-01-03 00:00:00,46.25,1.25,1.25,46.25,0.03287117445754354
2005-01-03 00:00:00,46.25,1.5,1.5,46.25,0.033154260539006
2005-01-03 00:00:00,46.25,1.75,1.75,46.25,0.04104598019995404
2005-01-03 00:00:00,46.25,2.0,2.0,46.25,0.04722801935875021
2005-01-03 00:00:00,46.0,1.0,1.0,46.0,0.025194775009322698
2005-01-03 00:00:00,46.0,1.25,1.25,46.0,0.023367439984137265
2005-01-03 00:00:00,46.0,1.5,1.5,46.0,0.01999817593861201
2005-01-03 00:00:00,46.0,1.75,1.75,46.0,0.02530261526669879
2005-01-03 00:00:00,46.0,2.0,2.0,46.0,0.03324191129182835
2005-01-03 01:00:00,48.0,1.0,1.0,48.0,0.14784654768754277
2005-01-03 01:00:00,48.0,1.25,1.25,48.0,0.1579007214676923
2005-01-03 01:00:00,48.0,1.5,1.5,48.0,0.14552078999213142
2005-01-03 01:00:00,48.0,1.75,1.75,48.0,0.14712358627381902
2005-01-03 01:00:00,48.0,2.0,2.0,48.0,0.13932924973596134
2005-01-03 01:00:00,47.75,1.0,1.0,47.75,0.12639945905212133
2005-01-03 01:00:00,47.75,1.25,1.25,47.75,0.13325912230878
2005-01-03 01:00:00,47.75,1.5,1.5,47.75,0.11807708986608573
2005-01-03 01:00:00,47.75,1.75,1.75,47.75,0.10328112492300609
2005-01-03 01:00:00,47.75,2.0,2.0,47.75,0.09609224401465062
2005-01-03 01:00:00,47.5,1.0,1.0,47.5,0.11139873918525893
2005-01-03 01:00:00,47.5,1.25,1.25,47.5,0.105731045840018
2005-01-03 01:00:00,47.5,1.5,1.5,47.5,0.09363512585877522
2005-01-03 01:00:00,47.5,1.75,1.75,47.5,0.08155216450475601
2005-01-03 01:00:00,47.5,2.0,2.0,47.5,0.069282721140404
2005-01-03 01:00:00,47.25,1.0,1.0,47.25,0.09274378043541871
2005-01-03 01:00:00,47.25,1.25,1.25,47.25,0.0879446578408634
2005-01-03 01:00:00,47.25,1.5,1.5,47.25,0.08016049208491187
2005-01-03 01:00:00,47.25,1.75,1.75,47.25,0.07626263300123769
2005-01-03 01:00:00,47.25,2.0,2.0,47.25,0.06403212324494427
2005-01-03 01:00:00,47.0,1.0,1.0,47.0,0.08147231240285809
2005-01-03 01:00:00,47.0,1.25,1.25,47.0,0.07313810506238633
2005-01-03 01:00:00,47.0,1.5,1.5,47.0,0.07096469815305088
2005-01-03 01:00:00,47.0,1.75,1.75,47.0,0.0681444671721897
2005-01-03 01:00:00,47.0,2.0,2.0,47.0,0.07121112489752776
2005-01-03 01:00:00,46.75,1.0,1.0,46.75,0.057646220166619404
2005-01-03 01:00:00,46.75,1.25,1.25,46.75,0.04981421923784812
2005-01-03 01:00:00,46.75,1.5,1.5,46.75,0.049110771288834947
2005-01-03 01:00:00,46.75,1.75,1.75,46.75,0.0575193385278285
2005-01-03 01:00:00,46.75,2.0,2.0,46.75,0.06983791550307175
2005-01-03 01:00:00,46.5,1.0,1.0,46.5,0.03804354417520254
2005-01-03 01:00:00,46.5,1.25,1.25,46.5,0.03496836110771097
2005-01-03 01:00:00,46.5,1.5,1.5,46.5,0.035851631664041886
2005-01-03 01:00:00,46.5,1.75,1.75,46.5,0.04911612558536376
2005-01-03 01:00:00,46.5,2.0,2.0,46.5,0.06015123950898101
2005-01-03 01:00:00,46.25,1.0,1.0,46.25,0.02810046305867074
2005-01-03 01:00:00,46.25,1.25,1.25,46.25,0.027077765417859473
2005-01-03 01:00:00,46.25,1.5,1.5,46.25,0.028343705876604574
2005-01-03 01:00:00,46.25,1.75,1.75,46.25,0.036874318025033256
2005-01-03 01:00:00,46.25,2.0,2.0,46.25,0.043537494119808326
2005-01-03 01:00:00,46.0,1.0,1.0,46.0,0.022259975894197245
2005-01-03 01:00:00,46.0,1.25,1.25,46.0,0.02080022669995264
2005-01-03 01:00:00,46.0,1.5,1.5,46.0,0.0193908285529341
2005-01-03 01:00:00,46.0,1.75,1.75,46.0,0.026370808544642778
2005-01-03 01:00:00,46.0,2.0,2.0,46.0,0.034083620054621976
2005-01-03 02:00:00,48.0,1.0,1.0,48.0,0.1624169157236221
2005-01-03 02:00:00,48.0,1.25,1.25,48.0,0.1667120806758892
2005-01-03 02:00:00,48.0,1.5,1.5,48.0,0.14587830045345973
2005-01-03 02:00:00,48.0,1.75,1.75,48.0,0.13975350113604218
2005-01-03 02:00:00,48.0,2.0,2.0,48.0,0.12485907492641768
2005-01-03 02:00:00,47.75,1.0,1.0,47.75,0.13836887045718851
2005-01-03 02:00:00,47.75,1.25,1.25,47.75,0.14059756165731593
2005-01-03 02:00:00,47.75,1.5,1.5,47.75,0.11587389250296554
2005-01-03 02:00:00,47.75,1.75,1.75,47.75,0.09447074027571489
2005-01-03 02:00:00,47.75,2.0,2.0,47.75,0.08211202594381405
2005-01-03 02:00:00,47.5,1.0,1.0,47.5,0.11967583943944055
2005-01-03 02:00:00,47.5,1.25,1.25,47.5,0.10711450984922462
2005-01-03 02:00:00,47.5,1.5,1.5,47.5,0.08630221065331407
2005-01-03 02:00:00,47.5,1.75,1.75,47.5,0.0691780240067558
2005-01-03 02:00:00,47.5,2.0,2.0,47.5,0.0542989169058253
2005-01-03 02:00:00,47.25,1.0,1.0,47.25,0.09142569967865209
2005-01-03 02:00:00,47.25,1.25,1.25,47.25,0.08092428683228224
2005-01-03 02:00:00,47.25,1.5,1.5,47.25,0.06664923873437092
2005-01-03 02:00:00,47.25,1.75,1.75,47.25,0.060340670103524556
2005-01-03 02:00:00,47.25,2.0,2.0,47.25,0.046615658024826256
2005-01-03 02:00:00,47.0,1.0,1.0,47.0,0.07117625121985797
2005-01-03 02:00:00,47.0,1.25,1.25,47.0,0.0600036720381982
2005-01-03 02:00:00,47.0,1.5,1.5,47.0,0.054122566304894724
2005-01-03 02:00:00,47.0,1.75,1.75,47.0,0.049616134805889556
2005-01-03 02:00:00,47.0,2.0,2.0,47.0,0.05021171657944886
2005-01-03 02:00:00,46.75,1.0,1.0,46.75,0.04612063033554993
2005-01-03 02:00:00,46.75,1.25,1.25,46.75,0.037273960115599886
2005-01-03 02:00:00,46.75,1.5,1.5,46.75,0.03630041368420413
2005-01-03 02:00:00,46.75,1.75,1.75,46.75,0.04165785504920928
2005-01-03 02:00:00,46.75,2.0,2.0,46.75,0.04905320910594026
2005-01-03 02:00:00,46.5,1.0,1.0,46.5,0.027031000244334108
2005-01-03 02:00:00,46.5,1.25,1.25,46.5,0.02439091937167381
2005-01-03 02:00:00,46.5,1.5,1.5,46.5,0.025285815262626417
2005-01-03 02:00:00,46.5,1.75,1.75,46.5,0.03265204995038579
2005-01-03 02:00:00,46.5,2.0,2.0,46.5,0.03851211123304887
2005-01-03 02:00:00,46.25,1.0,1.0,46.25,0.017579211771629973
2005-01-03 02:00:00,46.25,1.25,1.25,46.25,0.016851339881954752
2005-01-03 02:00:00,46.25,1.5,1.5,46.25,0.018453770132218963
2005-01-03 02:00:00,46.25,1.75,1.75,46.25,0.023847900044739426
2005-01-03 02:00:00,46.25,2.0,2.0,46.25,0.028045068128308048
2005-01-03 02:00:00,46.0,1.0,1.0,46.0,0.013798701635789948
2005-01-03 02:00:00,46.0,1.25,1.25,46.0,0.012858802002444152
2005-01-03 02:00:00,46.0,1.5,1.5,46.0,0.012793360203513618
2005-01-03 02:00:00,46.0,1.75,1.75,46.0,0.01716635186354835
2005-01-03 02:00:00,46.0,2.0,2.0,46.0,0.023538195340929057
2005-01-03 03:00:00,48.0,1.0,1.0,48.0,0.14999473168168956
2005-01-03 03:00:00,48.0,1.25,1.25,48.0,0.16389400189642445
2005-01-03 03:00:00,48.0,1.5,1.5,48.0,0.15358894590167488
2005-01-03 03:00:00,48.0,1.75,1.75,48.0,0.15573091654589183
2005-01-03 03:00:00,48.0,2.0,2.0,48.0,0.14672350260780473
2005-01-03 03:00:00,47.75,1.0,1.0,47.75,0.134448816398724
2005-01-03 03:00:00,47.75,1.25,1.25,47.75,0.14621011478528384
2005-01-03 03:00:00,47.75,1.5,1.5,47.75,0.12843985941015787
2005-01-03 03:00:00,47.75,1.75,1.75,47.75,0.11124761750390763
2005-01-03 03:00:00,47.75,2.0,2.0,47.75,0.10141770333715643
2005-01-03 03:00:00,47.5,1.0,1.0,47.5,0.12767356517516687
2005-01-03 03:00:00,47.5,1.25,1.25,47.5,0.11879361973915173
2005-01-03 03:00:00,47.5,1.5,1.5,47.5,0.10024019845458207
2005-01-03 03:00:00,47.5,1.75,1.75,47.5,0.0858264364720948
2005-01-03 03:00:00,47.5,2.0,2.0,47.5,0.07036541549555159
2005-01-03 03:00:00,47.25,1.0,1.0,47.25,0.1025698597465813
2005-01-03 03:00:00,47.25,1.25,1.25,47.25,0.09459894508991482
2005-01-03 03:00:00,47.25,1.5,1.5,47.25,0.08114613554266074
2005-01-03 03:00:00,47.25,1.75,1.75,47.25,0.07404632039020184
2005-01-03 03:00:00,47.25,2.0,2.0,47.25,0.05991487613771593
2005-01-03 03:00:00,47.0,1.0,1.0,47.0,0.08429136125108583
2005-01-03 03:00:00,47.0,1.25,1.25,47.0,0.06989868238183317
